model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,11,markets_property,False,economic,1.2511662022059689,300,0,0,0.0,,0.0961472923757513,0.933169628080398,278,0.6633333333333333,153.32666666666665,115.00333333333332,0.2133333333333333,0.0,0.0,0.0233333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,12,commodification,False,economic,1.2517030857192872,300,0,0,0.0,,0.0527197267219058,0.9606564690828392,282,0.78,135.11,103.7,0.16,0.0,0.03,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,13,markets_property,False,economic,1.1273100422920703,300,0,0,0.0,,0.0787823399815409,0.9470198687378136,280,0.6733333333333333,138.61333333333334,104.92333333333332,0.12,0.0,0.02,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,14,finance_inequality,False,economic,1.2511874581086335,300,0,0,0.0,,0.0760436241669913,0.9499414749218296,279,0.6833333333333333,149.69333333333333,115.39333333333332,0.2166666666666666,0.0,0.0233333333333333,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,15,trade_protectionism,False,economic,1.126856500617869,300,0,0,0.0,,0.072166068065498,0.9502444897114496,271,0.6966666666666667,141.14333333333337,105.01333333333334,0.3366666666666666,0.0,0.0033333333333333,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,16,corporate_responsibility,False,economic,1.1256829106130049,300,0,0,0.0,,0.0744377752748813,0.9470475598449012,281,0.7066666666666667,144.67333333333335,107.58,0.1733333333333333,0.0,0.0366666666666666,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,17,taxation_inequality,False,economic,1.0023483782388944,300,0,0,0.0,,0.0822559994746153,0.9417128106371996,279,0.7533333333333333,140.86333333333334,107.18,0.3366666666666666,0.0,0.0033333333333333,0.0233333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,18,healthcare_inequality,False,economic,1.0007106619167392,300,0,0,0.0,,0.0859137799599808,0.9415843356522012,276,0.6633333333333333,142.72666666666666,109.26333333333334,0.2166666666666666,0.0,0.0166666666666666,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,19,consumer_regulation,False,economic,0.8755520577753246,300,0,0,0.0,,0.0689373482559699,0.953257194397616,287,0.6966666666666667,133.54666666666665,100.83333333333331,0.3,0.0,0.0,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,20,competition_monopoly,False,unweighted,0.0,300,0,0,0.0,,0.0872091670755556,0.9394981717570324,282,0.67,140.53333333333333,106.27333333333333,0.1766666666666666,0.0,0.0033333333333333,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,21,abortion,True,social,0.4104633392560614,300,0,0,0.0,,0.0730499739630634,0.9500610027332944,273,0.7333333333333333,159.09,122.06666666666666,0.3633333333333333,0.0,0.0333333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,22,authority_civil_liberties,False,social,0.4616993969020112,300,0,0,0.0,,0.076047413493986,0.9445268772612142,280,0.72,128.17,96.05333333333331,0.1566666666666666,0.0,0.0033333333333333,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,23,punishment_justice,True,social,0.3596187178817474,300,0,0,0.0,,0.0916341761141886,0.9337601267614531,287,0.7133333333333334,132.27,100.91333333333333,0.1833333333333333,0.0,0.0733333333333333,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,24,culture_public_funding,False,economic,1.1257119969930642,300,0,0,0.0,,0.0819228955799187,0.9429395420074356,279,0.71,142.15666666666667,108.43333333333334,0.2,0.0,0.0133333333333333,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,25,education_authority,False,social,0.5128571477353425,300,0,0,0.0,,0.0750125471693349,0.9517009474756724,274,0.6833333333333333,149.27,114.28333333333332,0.2866666666666667,0.0,0.02,0.0233333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,26,race_segregation,True,social,0.4612943371342164,300,0,0,0.0,,0.0690519654485282,0.9536271226231842,282,0.75,148.1233333333333,114.73666666666666,0.2033333333333333,0.0,0.0333333333333333,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,27,family_discipline,True,social,0.5121342554809217,300,0,0,0.0,,0.0766121370759748,0.9440924921032278,275,0.7333333333333333,153.98,115.55,0.3833333333333333,0.0,0.0466666666666666,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,28,family_privacy,False,social,0.4613410673836548,300,0,0,0.0,,0.0708191952759455,0.9490195846582348,287,0.7533333333333333,136.0,103.58,0.32,0.0,0.0266666666666666,0.0466666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,29,drugs_personal_liberty,False,social,0.4104253525258263,300,0,0,0.0,,0.0760818611836251,0.946893013860489,275,0.6866666666666666,134.92666666666668,102.08666666666667,0.3033333333333333,0.0,0.0166666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,30,education_work,False,social,0.5136030936784408,300,0,0,0.0,,0.0824574924964066,0.944027926995408,278,0.7233333333333334,137.75333333333333,102.88333333333334,0.2266666666666666,0.0,0.0,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,31,disability_eugenics,True,social,0.5648712533126834,300,0,0,0.0,,0.0811689789662567,0.9452311659776156,273,0.6766666666666666,162.50666666666666,125.69333333333331,0.3,0.0,0.21,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,32,family_discipline,False,social,0.5131562180020632,300,0,0,0.0,,0.0905246991045407,0.9377609893990572,281,0.7333333333333333,137.19,102.7,0.1666666666666666,0.0,0.0166666666666666,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,33,race_culture,True,social,0.4612935639728195,300,0,0,0.0,,0.0923201094780176,0.9395272675430302,280,0.7266666666666667,159.09333333333333,119.75666666666666,0.42,0.0,0.11,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,34,welfare_work,False,social,0.4614306212126037,300,0,0,0.0,,0.0879582888880018,0.936959145609525,282,0.6633333333333333,156.4,121.58333333333331,0.16,0.0,0.0666666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,35,psychology_conformity,False,social,0.4105111136492023,300,0,0,0.0,,0.0634824432099988,0.9558484370166422,284,0.77,134.3,100.97,0.2,0.0,0.0066666666666666,0.0733333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,36,immigration_integration,True,social,0.4611848792416653,300,0,0,0.0,,0.0968673831406976,0.92945518006503,267,0.6666666666666666,168.67666666666668,126.52333333333333,0.3666666666666666,0.0,0.0766666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,37,corporations_markets,False,economic,1.3768419131928735,300,0,0,0.0,,0.0854769658719517,0.9399501151170052,279,0.7033333333333334,147.59,110.60333333333334,0.1966666666666666,0.0,0.0266666666666666,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,38,media_public_funding,False,economic,0.7508538237224593,300,0,0,0.0,,0.0832310698264793,0.9447096921724244,274,0.68,137.15333333333334,104.99333333333334,0.2066666666666666,0.0,0.0133333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,39,security_surveillance,True,social,0.5132974027497224,300,0,0,0.0,,0.0808652332905249,0.9453177303477348,274,0.6966666666666667,157.36333333333334,118.52333333333333,0.2366666666666666,0.0,0.0666666666666666,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,40,democracy_state_power,True,social,0.5639643340616953,300,0,0,0.0,,0.0820305962615111,0.9406921953211388,289,0.7333333333333333,146.67666666666668,108.31666666666666,0.3733333333333333,0.0,0.0233333333333333,0.04
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,41,security_surveillance,True,social,0.5132909025097577,300,0,0,0.0,,0.1078236084959307,0.9230076475024372,281,0.7033333333333334,144.36666666666667,108.76,0.24,0.0,0.0033333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,42,punishment_justice,True,social,0.5122411510500507,300,0,0,0.0,,0.0857751391875537,0.9421937337226408,286,0.71,147.48333333333332,114.58666666666667,0.36,0.0,0.0133333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,43,hierarchy_authority,True,social,0.4115234475135702,300,0,0,0.0,,0.064593272919703,0.9565033284819408,285,0.72,128.44666666666666,99.21,0.05,0.0033333333333333,0.1433333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,44,culture_tradition,False,social,0.5128889380278736,300,0,0,0.0,,0.0628751230430067,0.9549755990322264,288,0.76,143.25666666666666,108.58,0.2433333333333333,0.0,0.01,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,45,punishment_justice,True,social,0.4618695321064948,300,0,0,0.0,,0.0792609023734479,0.947771287692554,280,0.7466666666666667,139.49,105.59,0.1766666666666666,0.0,0.01,0.0233333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,46,punishment_justice,True,social,0.5123993040403447,300,0,0,0.0,,0.0653694097145582,0.9520193343335992,283,0.73,131.25666666666666,100.65,0.2466666666666666,0.0,0.0366666666666666,0.0233333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,47,status_culture,False,social,0.3579524589016072,300,0,0,0.0,,0.0718168283106441,0.9477907929042618,280,0.74,133.17666666666668,101.53333333333332,0.1766666666666666,0.0,0.0166666666666666,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,48,gender_family,True,social,0.4619993252410632,300,0,0,0.0,,0.0782618278214503,0.9469749974307984,283,0.7333333333333333,141.6,107.83666666666667,0.2766666666666666,0.0,0.0766666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,49,climate_growth,False,social,0.4606746295395085,300,0,0,0.0,,0.0910006100303206,0.9365664806712884,271,0.6366666666666667,139.34666666666666,103.69666666666669,0.1366666666666666,0.0,0.02,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,50,conformity_establishment,False,social,0.4101149133735415,300,0,0,0.0,,0.0746068262619877,0.9456610741259118,283,0.7066666666666667,119.59666666666666,90.82333333333334,0.2366666666666666,0.0,0.0066666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,51,pseudoscience,False,social,0.4625492285723822,300,0,0,0.0,,0.0646492466689701,0.9552804603467822,291,0.7666666666666667,119.6,90.78,0.3566666666666667,0.0,0.0066666666666666,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,52,religion_morality,True,social,0.4104852657007097,300,0,0,0.0,,0.0927406147790959,0.9345157914264854,278,0.7066666666666667,169.49333333333334,129.50666666666666,0.2833333333333333,0.0,0.03,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,53,charity_welfare,False,economic,1.250823125416466,300,0,0,0.0,,0.0982554717001591,0.9270564431539154,278,0.71,165.53,126.92333333333332,0.2333333333333333,0.0,0.0066666666666666,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,54,fate_responsibility,False,social,0.461067800642462,300,0,0,0.0,,0.0702805710238929,0.9514286976141192,278,0.7366666666666667,136.83,102.85333333333334,0.2766666666666666,0.0,0.0366666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,55,religion_education,True,social,0.410186055793005,300,0,0,0.0,,0.0786455153305637,0.9414947383467616,277,0.6933333333333334,139.79666666666665,107.28333333333332,0.2166666666666666,0.0,0.0033333333333333,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,56,sexual_morality,True,social,0.4623318433340745,300,0,0,0.0,,0.0767427467995865,0.9499104919379984,281,0.7533333333333333,142.99333333333334,109.94333333333331,0.3366666666666666,0.0,0.04,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,57,lgbt_family,True,social,0.4618926606302363,300,0,0,0.0,,0.0815134702367436,0.9383905479755664,276,0.7166666666666667,148.06666666666666,114.11,0.2733333333333333,0.0,0.0333333333333333,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,58,sexuality_expression,True,social,0.4629929933556577,300,0,0,0.0,,0.0853487502395795,0.9405820753422116,274,0.7233333333333334,159.14666666666668,120.54666666666668,0.42,0.0,0.0333333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,59,sexuality_privacy,True,social,0.5127044410478736,300,0,0,0.0,,0.0654604512768822,0.95450467095491,279,0.7533333333333333,140.6,108.83666666666667,0.21,0.0,0.0233333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,60,lgbt_identity,True,social,0.5134103128699198,300,0,0,0.0,,0.063772746859826,0.9579333367487416,277,0.6866666666666666,141.84,107.63666666666668,0.3333333333333333,0.0,0.1566666666666666,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,centrism,61,sexual_morality,True,social,0.4107456076450476,300,0,0,0.0,,0.0722208592080562,0.9545057460772872,282,0.7166666666666667,137.45666666666668,105.06,0.3033333333333333,0.0,0.0033333333333333,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,0,globalization_corporations,False,economic,1.1256724443927717,300,300,162,0.54,0.0414045623044187,0.0945354041428383,0.935301294624874,275,0.6466666666666666,159.89333333333337,121.13333333333334,0.0866666666666666,0.0,0.0633333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,1,nationalism,False,social,0.5117596845338225,300,300,130,0.4333333333333333,-0.0381596097107823,0.0884711704964985,0.9361680032348528,278,0.6966666666666667,121.36333333333332,92.6,0.0933333333333333,0.0,0.02,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,2,nationalism,False,social,0.4615140033271022,300,300,154,0.5133333333333333,0.0110334566909239,0.1023759929673368,0.9257690666322992,275,0.6566666666666666,154.31,118.74666666666668,0.0866666666666666,0.0,0.1133333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,3,race_ethnicity,True,social,0.4614170123122114,300,300,179,0.5966666666666667,0.0281966339012896,0.0778819295654399,0.9506394217558723,275,0.67,126.79666666666668,96.47333333333331,0.0666666666666666,0.0,0.1566666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,4,foreign_policy,False,social,0.461861066717613,300,300,147,0.49,-0.0109087188432573,0.070768204489869,0.9497533331834928,287,0.7233333333333334,139.53,106.0,0.1133333333333333,0.0,0.0333333333333333,0.04
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,5,war_international_law,True,social,0.4107146578260567,300,300,144,0.48,-0.010338166603211,0.0960634512409945,0.9306940646557598,277,0.65,158.91,122.03,0.28,0.0,0.0733333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,6,media_information,False,social,0.4622518323224769,300,300,144,0.48,0.0039426459482357,0.0847312362711992,0.9381177166387268,285,0.7033333333333334,144.09333333333333,109.16,0.13,0.0,0.06,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,7,class_nationality,False,economic,1.1262983257167811,300,300,162,0.54,0.0596001492733131,0.0718890375975367,0.9518929136825548,279,0.69,150.04666666666665,115.6,0.1066666666666666,0.0,0.0166666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,8,macroeconomics,False,economic,1.1264763070556578,300,300,144,0.48,-0.0319085393013853,0.0826032172070145,0.9468883376386652,281,0.7233333333333334,152.71666666666667,115.14666666666666,0.0933333333333333,0.0,0.0133333333333333,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,9,environment_regulation,False,economic,1.0019515241771093,300,300,168,0.56,0.0633691528052138,0.0810054515452441,0.948343656963668,281,0.6566666666666666,145.45666666666668,108.90666666666668,0.1033333333333333,0.0,0.03,0.03
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,10,redistribution,False,economic,1.125634807287937,300,300,193,0.6433333333333333,0.1431564787215315,0.0793314620303871,0.943660542158752,285,0.6733333333333333,146.15666666666667,112.02,0.08,0.0,0.0066666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,11,markets_property,False,economic,1.2511662022059689,300,300,125,0.4166666666666667,-0.1014489620646986,0.0944918033521022,0.9357321867591324,283,0.6566666666666666,146.14666666666668,109.94,0.0733333333333333,0.0,0.0166666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,12,commodification,False,economic,1.2517030857192872,300,300,162,0.54,0.0549347917647226,0.0735062081397774,0.9433982417939664,277,0.7266666666666667,132.39,101.87,0.07,0.0,0.1133333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,13,markets_property,False,economic,1.1273100422920703,300,300,181,0.6033333333333334,0.1061959175338059,0.076954899394711,0.9447695275464748,280,0.66,137.11,104.6,0.06,0.0,0.02,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,14,finance_inequality,False,economic,1.2511874581086335,300,300,151,0.5033333333333333,0.0092456005708255,0.0934668466015248,0.9356720010287392,278,0.6533333333333333,153.74,118.97,0.1233333333333333,0.0,0.1433333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,15,trade_protectionism,False,economic,1.126856500617869,300,300,160,0.5333333333333333,0.0392919675687675,0.0731589644090879,0.9487818826287946,278,0.6666666666666666,136.91666666666666,102.85666666666668,0.2,0.0,0.03,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,16,corporate_responsibility,False,economic,1.1256829106130049,300,300,152,0.5066666666666667,-0.0061173319826804,0.095193827462573,0.9291546913876202,281,0.6666666666666666,142.44333333333333,108.17,0.07,0.0,0.06,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,17,taxation_inequality,False,economic,1.0023483782388944,300,300,147,0.49,-0.0176431157147404,0.0901357364802294,0.938658115915669,283,0.7333333333333333,141.21,108.02333333333333,0.1266666666666666,0.0,0.0766666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,18,healthcare_inequality,False,economic,1.0007106619167392,300,300,131,0.4366666666666666,-0.0552850111487094,0.0870488395419167,0.9403856347784276,282,0.7,134.66333333333333,104.39333333333332,0.07,0.0,0.06,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,19,consumer_regulation,False,economic,0.8755520577753246,300,300,178,0.5933333333333334,0.0737662406531002,0.0748757828062353,0.9503913346058158,283,0.7133333333333334,129.17333333333335,97.57,0.09,0.0,0.0133333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,20,competition_monopoly,False,unweighted,0.0,300,0,0,0.0,,0.0904395276358035,0.9389095943749912,277,0.6733333333333333,149.39666666666668,113.05,0.0833333333333333,0.0,0.0233333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,21,abortion,True,social,0.4104633392560614,300,300,145,0.4833333333333333,-0.0108228595500967,0.0822708653135333,0.9425711223574532,279,0.6933333333333334,147.84666666666666,112.51,0.1666666666666666,0.0,0.0466666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,22,authority_civil_liberties,False,social,0.4616993969020112,300,300,182,0.6066666666666667,0.0451134459338498,0.0774988381840999,0.9477415591707992,290,0.73,116.12,86.67333333333333,0.0566666666666666,0.0,0.0166666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,23,punishment_justice,True,social,0.3596187178817474,300,300,154,0.5133333333333333,-0.0026507300516375,0.0893483131946434,0.9377416764765972,286,0.66,137.40333333333334,105.7,0.0966666666666666,0.0,0.0666666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,24,culture_public_funding,False,economic,1.1257119969930642,300,300,136,0.4533333333333333,-0.0533017011055279,0.0707494641814006,0.9556962874073374,277,0.6766666666666666,141.29,108.25333333333332,0.1466666666666666,0.0,0.04,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,25,education_authority,False,social,0.5128571477353425,300,300,160,0.5333333333333333,0.0082713707857916,0.0829448879002083,0.9442955520589128,282,0.7166666666666667,133.36,102.01333333333334,0.15,0.0,0.0233333333333333,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,26,race_segregation,True,social,0.4612943371342164,300,300,141,0.47,-0.0179806038101013,0.0984456085694656,0.9314708109546576,283,0.7333333333333333,154.25666666666666,119.42666666666666,0.09,0.0,0.0733333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,27,family_discipline,True,social,0.5121342554809217,300,300,166,0.5533333333333333,0.0139778563475988,0.0896680496921584,0.9330772864173688,282,0.7166666666666667,140.39,106.47,0.2233333333333333,0.0,0.12,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,28,family_privacy,False,social,0.4613410673836548,300,300,136,0.4533333333333333,-0.009168253825027,0.0795762423601915,0.9369593242801012,286,0.7333333333333333,139.74,106.49333333333334,0.15,0.0,0.1033333333333333,0.01
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,29,drugs_personal_liberty,False,social,0.4104253525258263,300,300,173,0.5766666666666667,0.0291800721424945,0.0827689201408654,0.9363016033805336,287,0.6933333333333334,127.59666666666666,96.75333333333332,0.13,0.0,0.0266666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,30,education_work,False,social,0.5136030936784408,300,300,148,0.4933333333333333,-0.005161795248422,0.0979392412906638,0.9320874200937006,281,0.69,147.78,111.22333333333331,0.08,0.0,0.0433333333333333,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,31,disability_eugenics,True,social,0.5648712533126834,300,300,167,0.5566666666666666,0.0238756493492699,0.0994663163565507,0.9284563703656026,275,0.5966666666666667,144.95666666666668,112.52333333333333,0.1166666666666666,0.0033333333333333,0.2233333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,32,family_discipline,False,social,0.5131562180020632,300,300,157,0.5233333333333333,0.0079920257670068,0.1048376785843222,0.928831226413293,281,0.6466666666666666,134.94333333333333,101.24,0.09,0.0,0.0766666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,33,race_culture,True,social,0.4612935639728195,300,300,140,0.4666666666666667,-0.0125582606252063,0.0981334019003791,0.930846901396838,275,0.6766666666666666,171.40333333333334,129.32,0.2433333333333333,0.0,0.12,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,34,welfare_work,False,social,0.4614306212126037,300,300,152,0.5066666666666667,-0.0045440928572037,0.0849370349024116,0.9387162851950088,278,0.68,145.25333333333333,111.58333333333331,0.0766666666666666,0.0,0.0866666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,35,psychology_conformity,False,social,0.4105111136492023,300,300,140,0.4666666666666667,-0.0163585692223078,0.0667056170379945,0.9554435342591008,277,0.76,143.72666666666666,107.77666666666669,0.1066666666666666,0.0,0.0466666666666666,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,36,immigration_integration,True,social,0.4611848792416653,300,300,160,0.5333333333333333,0.0090598197181634,0.0947074864874451,0.9361880924976536,274,0.67,176.91,133.56,0.2233333333333333,0.0,0.1333333333333333,0.02
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,37,corporations_markets,False,economic,1.3768419131928735,300,300,162,0.54,0.0304538673757492,0.0977922843041397,0.9280102228317244,279,0.61,155.28666666666666,117.48333333333332,0.0633333333333333,0.0,0.0966666666666666,0.0066666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,38,media_public_funding,False,economic,0.7508538237224593,300,300,125,0.4166666666666667,-0.0616062822177747,0.0883465394020092,0.9426441138913296,283,0.6966666666666667,134.10333333333332,102.07666666666668,0.1,0.0,0.0233333333333333,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,39,security_surveillance,True,social,0.5132974027497224,300,300,139,0.4633333333333333,-0.0043223881021511,0.1015086056323567,0.9262763665984776,275,0.6166666666666667,163.14333333333337,122.14,0.1133333333333333,0.0,0.1566666666666666,0.0133333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,40,democracy_state_power,True,social,0.5639643340616953,300,300,149,0.4966666666666666,-0.0059113051086264,0.093045990656167,0.9385263786749116,286,0.68,144.77,106.97666666666667,0.2866666666666667,0.0,0.0533333333333333,0.0566666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,41,security_surveillance,True,social,0.5132909025097577,300,300,136,0.4533333333333333,-0.0196826540263028,0.0743058212464454,0.9516206729411952,280,0.6633333333333333,159.28,119.01,0.22,0.0,0.0566666666666666,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,42,punishment_justice,True,social,0.5122411510500507,300,300,132,0.44,-0.0330970136697556,0.093890935434022,0.9351470051901876,282,0.67,144.53333333333333,111.63666666666668,0.1366666666666666,0.0,0.0566666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,43,hierarchy_authority,True,social,0.4115234475135702,300,300,168,0.56,0.0168136018986441,0.0841023429091797,0.9426267011317924,287,0.6666666666666666,134.31666666666666,103.25333333333332,0.0233333333333333,0.0,0.1266666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,44,culture_tradition,False,social,0.5128889380278736,300,300,143,0.4766666666666667,-0.0134557707527941,0.0814554885600137,0.9456091503631626,289,0.7366666666666667,141.40333333333334,106.89333333333332,0.15,0.0,0.05,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,45,punishment_justice,True,social,0.4618695321064948,300,300,144,0.48,-0.0143216387535579,0.0915652499513405,0.935383287194041,280,0.74,144.19333333333333,109.76,0.11,0.0,0.0233333333333333,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,46,punishment_justice,True,social,0.5123993040403447,300,300,165,0.55,0.0168175037118139,0.0852525695764665,0.9438517583110873,276,0.6233333333333333,135.02666666666667,102.69,0.1333333333333333,0.0,0.0633333333333333,0.0166666666666666
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,47,status_culture,False,social,0.3579524589016072,300,300,157,0.5233333333333333,-0.0014161287188648,0.0804886735252999,0.9427212180814906,286,0.6966666666666667,143.41,110.32,0.07,0.0,0.0566666666666666,0.0033333333333333
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,48,gender_family,True,social,0.4619993252410632,300,300,158,0.5266666666666666,0.003514972711896,0.0840540408623865,0.9458388205247787,285,0.6833333333333333,140.97666666666666,107.81,0.2,0.0,0.1366666666666666,0.0
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_left,49,climate_growth,False,social,0.4606746295395085,300,300,156,0.52,0.0153141543536372,0.0986970412867498,0.9320673784727094,271,0.6633333333333333,146.77333333333334,109.98666666666666,0.04,0.0,0.0666666666666666,0.0133333333333333
