config_id,model,ideology,quantization,language,context_combo,instr_combo,key_type,perm_id,persona_combo,score_econ,score_soc,intrinsic_var_econ,intrinsic_var_soc
3937,Qwen3-32B,libertarian_left,4bit,polish,Ctx_0,question_first_idx1,numeric,0,long_idx3,-6.832702488379178,-8.206384202301203,1.2070042923558713,0.31505849813675557
3938,Qwen3-32B,libertarian_left,4bit,polish,Ctx_4,question_first_idx4,numeric_zero_index,2,short_idx4,-3.785673237251576,-6.570587278318328,2.077050461453522,0.5127545753989177
3939,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_3,question_first_idx0,lowercase_start,2,short_idx4,-5.219580671143214,-4.218617110961748,1.2874114099215452,0.5419558864764389
3940,Qwen3-32B,libertarian_left,4bit,persian,Ctx_4,question_first_idx1,lowercase_start,2,long_idx1,-7.362581938081994,-7.801283378301907,1.0458591090065368,0.20161314540669018
3941,Qwen3-32B,libertarian_left,4bit,french,absent,question_first_idx1,lowercase_start,1,long_idx0,-7.138087199390272,-8.572743379145956,0.8219239344402098,0.19540712622728157
3942,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_3,options_first_idx1,numeric,1,long_idx2,-6.808299027274888,-6.9625291783531775,1.2223118964752053,0.4432122626010713
3943,Qwen3-32B,libertarian_left,4bit,polish,absent,options_first_idx1,numeric_zero_index,2,short_idx1,-2.293419927056807,-6.94555419807905,1.5970573353963795,0.5021361938387715
3944,Qwen3-32B,libertarian_left,4bit,italian,absent,options_first_idx1,numeric_zero_index,2,long_idx2,-6.702663100263563,-8.206614155328818,1.2545100273055796,0.378402546377921
3945,Qwen3-32B,libertarian_left,4bit,english,absent,options_first_idx3,numeric,2,long_idx1,-4.9028167813752,-7.226878084490451,1.2729227883792553,0.5052125782212549
3946,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_0,question_first_idx4,numeric_zero_index,1,short_idx4,-2.9163518302809326,-4.144295477109987,3.0869784288672206,1.2358717634296796
3947,Qwen3-32B,libertarian_left,4bit,german,absent,options_first_idx1,numeric_zero_index,0,long_idx1,-6.412496711088485,-6.762108234004955,1.6469905951793942,0.6610352488991407
3948,Qwen3-32B,libertarian_left,4bit,polish,Ctx_3,question_first_idx0,lowercase_start,1,long_idx4,-4.33993841149789,-4.50552245594674,3.013815558553748,1.3164959235408749
3949,Qwen3-32B,libertarian_left,4bit,bulgarian,absent,question_first_idx1,numeric_zero_index,2,short_idx4,-5.220469083807258,-8.734700368726807,1.1140771858375715,0.2012690207037687
3950,Qwen3-32B,libertarian_left,4bit,italian,Ctx_1,question_first_idx1,lowercase_start,0,short_idx3,-6.908369712393957,-6.790005471382942,0.8595750992659444,0.44382741712934487
3951,Qwen3-32B,libertarian_left,4bit,portuguese,absent,question_first_idx1,uppercase_start,0,long_idx1,-7.95092785288137,-8.771834333629526,0.7168272897555226,0.3421041291848039
3952,Qwen3-32B,libertarian_left,4bit,portuguese,absent,question_first_idx3,numeric_zero_index,0,short_idx4,-8.324134704464496,-8.710240169656315,0.44994276339124517,0.2755831191038658
3953,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_0,options_first_idx3,lowercase_start,3,long_idx2,-6.066612733165183,-5.245074365334564,1.8642130401984565,0.8829258883678366
3954,Qwen3-32B,libertarian_left,4bit,persian,absent,options_first_idx3,lowercase_start,0,short_idx3,-5.392517386978916,-5.446370866992656,2.0593421063236335,0.7413006939841913
3955,Qwen3-32B,libertarian_left,4bit,slovene,absent,options_first_idx2,lowercase_start,1,long_idx0,-6.532370844189593,-7.251721560890278,1.8215580097995994,0.6075745671176439
3956,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_0,options_first_idx2,lowercase_start,0,long_idx1,-6.01590977648129,-5.738356509645136,1.3178608693308624,0.6926115904792916
3957,Qwen3-32B,libertarian_left,4bit,german,absent,options_first_idx0,numeric,0,long_idx3,-5.990732863746893,-5.827624426894266,1.8659385467447942,0.8518029503288294
3958,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx0,uppercase_start,1,short_idx1,-0.8106496225509103,-4.487862718439995,3.6314638743597274,1.1983001867955707
3959,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_3,question_first_idx3,numeric,1,short_idx1,-5.65503120095503,-7.384948665595194,1.8948663212175785,0.854296770122007
3960,Qwen3-32B,libertarian_left,4bit,persian,absent,options_first_idx4,uppercase_start,2,short_idx2,-3.477067670503799,-3.5171876082577125,1.985696160935268,0.7722507668730253
3961,Qwen3-32B,libertarian_left,4bit,portuguese,Ctx_3,options_first_idx0,numeric,0,long_idx2,-0.07328640550105942,0.9284287893389668,2.2666847682406344,1.0323956796939844
3962,Qwen3-32B,libertarian_left,4bit,german,Ctx_3,options_first_idx1,lowercase_start,2,short_idx2,-4.837641337178857,-6.087619268359738,1.2971319941206156,0.4192624692583525
3963,Qwen3-32B,libertarian_left,4bit,czech,absent,question_first_idx0,numeric,2,long_idx2,-3.68658261562147,-7.727567696481198,0.9733016180720555,0.27555785311271264
3964,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx2,numeric_zero_index,2,long_idx1,-6.077746886961309,-8.897813262557147,1.0449490746790477,0.1866881717233932
3965,Qwen3-32B,libertarian_left,4bit,czech,Ctx_1,options_first_idx1,uppercase_start,0,short_idx3,-0.4528302166592057,-6.060512064620567,1.1866671809960387,0.44831971024764555
3966,Qwen3-32B,libertarian_left,4bit,german,absent,question_first_idx0,uppercase_start,2,short_idx0,-2.357008018006937,-1.2017319810074003,2.1831859103044478,1.088693088249697
3967,Qwen3-32B,libertarian_left,4bit,italian,Ctx_1,options_first_idx4,numeric,2,short_idx2,-4.142630185600897,-5.047085387904027,1.7684715086771363,0.5789335791937331
3968,Qwen3-32B,libertarian_left,4bit,slovene,Ctx_2,options_first_idx0,numeric_zero_index,2,long_idx3,-2.793883062296161,-4.126154397335194,2.453044629011373,1.1956295843410598
3969,Qwen3-32B,libertarian_left,4bit,french,absent,options_first_idx0,numeric,1,short_idx3,-1.6915304273161007,-0.3411147806949145,2.3873534182726375,1.1485788969965263
3970,Qwen3-32B,libertarian_left,4bit,french,Ctx_1,question_first_idx2,uppercase_start,1,short_idx2,-5.647435498938225,-6.5332990782348395,2.455984531164598,0.8694761527366558
3971,Qwen3-32B,libertarian_left,4bit,czech,absent,question_first_idx3,numeric_zero_index,3,long_idx3,-6.568302147359531,-7.8550175926626915,1.1192029540181054,0.4523527086975899
3972,Qwen3-32B,libertarian_left,4bit,turkish,Ctx_0,question_first_idx3,numeric_zero_index,2,long_idx4,-4.579691133405291,-4.7121916701476785,2.088032797865284,1.0899411331015745
3973,Qwen3-32B,libertarian_left,4bit,english,Ctx_1,question_first_idx0,uppercase_start,0,short_idx2,-3.066242022508029,-5.847194068457177,3.506428356008763,0.9795622429935106
3974,Qwen3-32B,libertarian_left,4bit,bulgarian,absent,question_first_idx3,numeric_zero_index,1,short_idx0,-0.15370078070324514,-4.385047034330246,3.3574447733843344,1.1388656993989463
3975,Qwen3-32B,libertarian_left,4bit,turkish,absent,options_first_idx0,numeric,1,long_idx3,-4.2835232733734525,-3.9722713059678814,3.0645938264455417,1.3903200695788378
3976,Qwen3-32B,libertarian_left,4bit,slovene,Ctx_2,options_first_idx2,numeric_zero_index,1,short_idx3,2.635557857508292,-6.304415159423974,1.9956988990759112,0.6635873833879783
3977,Qwen3-32B,libertarian_left,4bit,spanish,absent,question_first_idx1,numeric,1,short_idx2,-7.297702446009689,-8.036711120718712,1.0707023789778962,0.39491756310028553
3978,Qwen3-32B,libertarian_left,4bit,french,Ctx_2,question_first_idx3,uppercase_start,2,long_idx0,-7.0405638442696485,-8.785262962428437,1.365880807630649,0.38746512227123686
3979,Qwen3-32B,libertarian_left,4bit,romanian,absent,question_first_idx1,uppercase_start,3,long_idx0,-6.284130466501469,-8.350120531393562,0.7828045690401029,0.2711406171968832
3980,Qwen3-32B,libertarian_left,4bit,polish,absent,options_first_idx1,uppercase_start,1,long_idx3,-4.2698072317452,-5.7219874365327374,3.2302002199771986,1.1472031494651924
3981,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_3,question_first_idx0,uppercase_start,3,short_idx2,-3.502990674841425,-1.922397875134109,1.6746175910476657,0.9794902705440841
3982,Qwen3-32B,libertarian_left,4bit,persian,Ctx_4,question_first_idx4,uppercase_start,2,short_idx1,-4.452283460020585,-3.1009479569698732,1.7808439607206004,0.8622891065486729
3983,Qwen3-32B,libertarian_left,4bit,turkish,absent,question_first_idx1,numeric_zero_index,2,short_idx3,-7.085228793631389,-8.208453052390428,1.2366640260123343,0.2556530982477494
3984,Qwen3-32B,libertarian_left,4bit,french,absent,options_first_idx2,uppercase_start,0,long_idx2,-6.756951691115122,-7.296874814490985,1.7898229674540864,0.702407300988142
3985,Qwen3-32B,libertarian_left,4bit,turkish,absent,question_first_idx2,numeric,0,long_idx0,-5.704662483782718,-7.177383704685658,1.4722967801067308,0.4822966781627372
3986,Qwen3-32B,libertarian_left,4bit,spanish,absent,options_first_idx4,lowercase_start,1,long_idx4,-6.608138206362356,-7.032371018305857,1.7139720526397366,0.5898159520973241
3987,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx3,lowercase_start,3,long_idx3,-5.903060183396484,-5.888385202276396,1.7848341904151095,1.0168965717014966
3988,Qwen3-32B,libertarian_left,4bit,romanian,absent,question_first_idx4,numeric_zero_index,2,long_idx4,-5.216164352261701,-7.657206141444722,1.3964914950052048,0.43872892491177684
3989,Qwen3-32B,libertarian_left,4bit,portuguese,Ctx_2,options_first_idx3,lowercase_start,3,short_idx0,-5.722613567931654,-3.6148726419228594,1.9039930581516562,0.8574313811567988
3990,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx2,numeric,3,short_idx4,1.2836467856212737,-4.990408290315246,3.5163914241162813,1.150797910876612
3991,Qwen3-32B,libertarian_left,4bit,french,Ctx_4,options_first_idx2,numeric_zero_index,1,long_idx3,-5.712150850956714,-6.31264350415791,2.1529681533462535,0.9735507790887422
3992,Qwen3-32B,libertarian_left,4bit,russian,absent,options_first_idx2,numeric,2,long_idx1,-3.5261520641676793,-6.847573000344446,1.7775151775899203,0.6244789038996966
3993,Qwen3-32B,libertarian_left,4bit,russian,Ctx_1,question_first_idx0,numeric,3,long_idx2,-4.726594750242336,-6.199278244052199,2.9911757095908804,1.0361369986651008
3994,Qwen3-32B,libertarian_left,4bit,czech,absent,options_first_idx1,uppercase_start,0,short_idx2,-0.45520270585413264,-3.8923586892303415,2.3153391006156823,0.9641442057609064
3995,Qwen3-32B,libertarian_left,4bit,persian,Ctx_3,options_first_idx0,numeric,1,short_idx4,-6.773199273805353,-5.172906677645105,1.7957432769480555,0.7475106797766384
3996,Qwen3-32B,libertarian_left,4bit,persian,absent,question_first_idx2,numeric,1,long_idx1,-5.906557211771724,-5.3695754125123605,1.7484130005252017,0.8326397919774597
3997,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx4,lowercase_start,3,short_idx2,-3.7540936150077058,-4.139705070122767,2.2496084380734365,0.9345038830029594
3998,Qwen3-32B,libertarian_left,4bit,french,Ctx_0,question_first_idx4,lowercase_start,0,long_idx0,-3.6586424694353012,-2.0964051931576075,2.533987763813294,1.6254403428993156
3999,Qwen3-32B,libertarian_left,4bit,russian,absent,options_first_idx4,numeric_zero_index,1,short_idx4,0.022148614707312775,-5.319002259887942,3.244266506532468,1.0743487794686686
4000,Qwen3-32B,libertarian_left,4bit,polish,Ctx_0,options_first_idx3,numeric,3,long_idx3,-7.007722216877697,-6.417172749418411,1.3318400987500576,0.7038789411726031
4001,Qwen3-32B,libertarian_left,4bit,english,absent,question_first_idx3,numeric_zero_index,0,long_idx3,-8.169828197394152,-9.025295104817593,0.5834732568785943,0.1886238803297643
4002,Qwen3-32B,libertarian_left,4bit,english,absent,question_first_idx1,numeric_zero_index,0,short_idx0,-6.610459338645277,-7.864300281324279,1.3991675707070268,0.37795943403912363
4003,Qwen3-32B,libertarian_left,4bit,czech,Ctx_3,options_first_idx0,numeric_zero_index,0,short_idx3,-2.3388227900094654,-6.859460618652174,1.3942088863941364,0.4832206923728203
4004,Qwen3-32B,libertarian_left,4bit,romanian,Ctx_3,question_first_idx1,numeric_zero_index,1,short_idx3,-3.540124875888586,-7.6526067838070695,1.8765156803353549,0.4387006225745789
4005,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx3,uppercase_start,2,long_idx1,-5.495133733282377,-7.887725815453789,1.1863957984191935,0.4085766461381451
4006,Qwen3-32B,libertarian_left,4bit,persian,Ctx_4,question_first_idx4,numeric,1,long_idx2,-4.951793279511746,-4.8520588329741905,1.9156510726544649,1.0348601044648067
4007,Qwen3-32B,libertarian_left,4bit,persian,absent,question_first_idx2,numeric,2,long_idx1,-6.502546550955901,-6.105506620701221,1.1136341393093634,0.3996780447560824
4008,Qwen3-32B,libertarian_left,4bit,german,absent,question_first_idx4,uppercase_start,2,long_idx3,-3.3079042320299408,-2.5575171955378835,2.580026315384568,1.3085550608091232
4009,Qwen3-32B,libertarian_left,4bit,portuguese,Ctx_1,question_first_idx4,uppercase_start,0,long_idx0,-4.359666971257186,-3.6539901871599834,3.0290911957429114,1.2940243288817506
4010,Qwen3-32B,libertarian_left,4bit,english,Ctx_2,question_first_idx1,lowercase_start,1,long_idx2,-8.125735837945701,-8.639327541105631,0.7565938927488778,0.2752234533358049
4011,Qwen3-32B,libertarian_left,4bit,portuguese,absent,options_first_idx0,lowercase_start,3,short_idx2,-0.6405240235157562,1.9519701126700757,1.2447234513350678,0.7479291825845029
4012,Qwen3-32B,libertarian_left,4bit,french,absent,options_first_idx4,uppercase_start,2,long_idx1,-4.234266256985942,-7.103909679832299,2.7980625230163265,0.815865929028899
4013,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_0,question_first_idx0,lowercase_start,3,long_idx0,-3.8363928591114185,-1.6678442465043326,1.7930559191543256,0.91992278804734
4014,Qwen3-32B,libertarian_left,4bit,czech,Ctx_4,question_first_idx4,lowercase_start,0,short_idx4,-2.4301319096362484,-4.195766998011595,3.771764285454853,1.47631579494754
4015,Qwen3-32B,libertarian_left,4bit,romanian,absent,question_first_idx0,lowercase_start,3,long_idx0,-2.807918098283555,-3.8849104757306763,2.388273517431383,0.8899044949707433
4016,Qwen3-32B,libertarian_left,4bit,italian,Ctx_4,question_first_idx2,numeric,0,long_idx0,-7.084861473426718,-8.159352525130885,1.4191318082348123,0.4793609910528554
4017,Qwen3-32B,libertarian_left,4bit,french,Ctx_3,question_first_idx1,numeric_zero_index,1,long_idx4,-8.417691731710292,-8.46482166016116,0.5016620081979606,0.3000860494738837
4018,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx3,lowercase_start,1,long_idx1,-3.323900776619881,-6.862647714826756,1.5682996023198816,0.5577299824454995
4019,Qwen3-32B,libertarian_left,4bit,polish,Ctx_0,question_first_idx1,numeric,0,short_idx3,-6.695271335347992,-7.431364604307664,1.562123605770111,0.5086476714798203
4020,Qwen3-32B,libertarian_left,4bit,german,absent,options_first_idx3,uppercase_start,2,short_idx2,-5.550580499782446,-6.326481499382036,2.2184291198985764,0.752576796063031
4021,Qwen3-32B,libertarian_left,4bit,russian,Ctx_2,question_first_idx4,lowercase_start,3,short_idx2,-1.8257211699205647,-1.875558205348365,2.9626862566847176,1.3364102447417154
4022,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx1,numeric_zero_index,3,short_idx3,-7.336328421268927,-9.735389107272931,0.7345313157380247,0.0809422170276321
4023,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx0,lowercase_start,0,long_idx2,-4.43466923274203,-4.39363348364832,2.4689343190226083,1.0674481601457448
4024,Qwen3-32B,libertarian_left,4bit,slovene,Ctx_3,question_first_idx1,numeric,1,short_idx4,-5.282253609291434,-7.076140940697069,1.2298075011768046,0.5166661338643149
4025,Qwen3-32B,libertarian_left,4bit,czech,absent,question_first_idx4,uppercase_start,2,short_idx4,-0.9849550588748235,-2.9562191249258953,3.1623566772888574,1.303966976416074
4026,Qwen3-32B,libertarian_left,4bit,polish,absent,options_first_idx2,lowercase_start,0,long_idx4,-5.013610667790424,-5.205225530601373,1.5632127596052676,0.6522808383107654
4027,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx4,lowercase_start,1,long_idx3,-5.277257631410303,-7.5046881378541395,1.9213764690902009,0.512308530323584
4028,Qwen3-32B,libertarian_left,4bit,czech,Ctx_0,options_first_idx3,uppercase_start,1,short_idx0,-1.188497435416845,-3.729380668370001,3.0721856427796217,1.135460039973615
4029,Qwen3-32B,libertarian_left,4bit,polish,absent,options_first_idx1,numeric,0,short_idx4,-3.0763337484836573,-6.786898423221828,1.7126251855393866,0.5976117504306587
4030,Qwen3-32B,libertarian_left,4bit,russian,Ctx_3,question_first_idx4,numeric,3,short_idx1,-1.9059353226134936,-2.0762622706795164,1.9051359392872365,1.1366028184027948
4031,Qwen3-32B,libertarian_left,4bit,bulgarian,absent,question_first_idx2,lowercase_start,3,long_idx2,-6.840850480646243,-7.015403267285026,1.3202507403224284,0.5943165760957827
4032,Qwen3-32B,libertarian_left,4bit,persian,Ctx_0,question_first_idx3,uppercase_start,0,long_idx4,-3.753493407802039,-1.7053809467473457,2.1273162503734917,1.0889118484578395
4033,Qwen3-32B,libertarian_left,4bit,french,absent,question_first_idx4,numeric,0,short_idx3,-4.349132332630168,-6.3794289026200515,2.89972925042649,0.9558670072154597
4034,Qwen3-32B,libertarian_left,4bit,portuguese,absent,question_first_idx4,numeric_zero_index,1,short_idx1,-7.033903394902586,-7.412086971080914,1.8185918818860842,0.7366144023403035
4035,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_2,options_first_idx2,uppercase_start,3,long_idx0,-6.302076674411039,-5.360233610626696,1.69906580352926,0.762387804308287
4036,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx3,numeric_zero_index,2,short_idx1,-6.271951706371417,-8.862576632091049,0.9632061234977477,0.24730411675217476
4037,Qwen3-32B,libertarian_left,4bit,english,Ctx_1,options_first_idx4,numeric,2,long_idx1,-5.883509547066851,-7.22171326329023,1.0275852004782249,0.32565246070711074
4038,Qwen3-32B,libertarian_left,4bit,french,Ctx_4,options_first_idx3,numeric_zero_index,1,long_idx3,-5.498203560498178,-6.875657268279939,2.0585085466271784,1.0009975550835348
4039,Qwen3-32B,libertarian_left,4bit,persian,Ctx_1,options_first_idx3,uppercase_start,2,long_idx0,-6.285165686206663,-7.453931204779695,1.4716371271219162,0.39943146230048177
4040,Qwen3-32B,libertarian_left,4bit,bulgarian,absent,options_first_idx1,numeric_zero_index,3,long_idx2,-7.181852351336576,-7.421215065194963,1.010615383898999,0.41060035647615617
4041,Qwen3-32B,libertarian_left,4bit,english,Ctx_4,options_first_idx1,numeric,3,long_idx3,-7.671996674884727,-7.515631761203885,1.0349004102163206,0.42969342692909984
4042,Qwen3-32B,libertarian_left,4bit,persian,Ctx_4,options_first_idx4,numeric_zero_index,0,long_idx4,-4.961740806329969,-2.3222357005589354,1.7410960794442663,0.800047927484654
4043,Qwen3-32B,libertarian_left,4bit,italian,Ctx_3,options_first_idx3,lowercase_start,0,long_idx0,-7.6022470763049235,-7.002968076257837,1.0850889145381202,0.5146065665061673
4044,Qwen3-32B,libertarian_left,4bit,portuguese,Ctx_4,question_first_idx3,numeric,0,short_idx0,-8.34696522654672,-8.062757414741094,0.7653753423199591,0.366318616123241
4045,Qwen3-32B,libertarian_left,4bit,french,Ctx_4,question_first_idx4,numeric,2,short_idx1,-2.751487619201969,-1.7235008501791274,2.8634645230302933,1.45840819937889
4046,Qwen3-32B,libertarian_left,4bit,polish,absent,question_first_idx3,uppercase_start,2,short_idx2,-1.7124396316961703,-7.497517683627521,3.4096533705314065,0.6652288612605894
4047,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_3,options_first_idx4,numeric_zero_index,1,short_idx4,-5.669203827955676,-5.820536750092677,1.7719116313275594,0.7080076717798638
4048,Qwen3-32B,libertarian_left,4bit,portuguese,absent,options_first_idx2,lowercase_start,3,long_idx3,-5.92089341611475,-3.9196707680049623,1.8558233452482578,1.036320882319377
4049,Qwen3-32B,libertarian_left,4bit,italian,absent,options_first_idx1,uppercase_start,1,long_idx3,-3.911783366147202,-2.748646910941382,2.726233598149728,1.301728931546963
4050,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_4,question_first_idx2,uppercase_start,3,long_idx2,-6.385333224256254,-5.9070888881916,1.856806127908726,0.9310800353004209
4051,Qwen3-32B,libertarian_left,4bit,persian,absent,options_first_idx3,lowercase_start,3,short_idx3,-1.3064002834871908,0.5589880637196425,1.8429725395848462,1.0603761641258576
4052,Qwen3-32B,libertarian_left,4bit,persian,Ctx_3,options_first_idx3,numeric,1,long_idx0,-7.854807934083832,-7.032803627755717,1.3237895008193787,0.4087871057387743
4053,Qwen3-32B,libertarian_left,4bit,english,absent,options_first_idx2,lowercase_start,1,short_idx3,-5.243125536951768,-6.357705246840235,1.809119524168352,0.5702631173250435
4054,Qwen3-32B,libertarian_left,4bit,polish,absent,options_first_idx1,uppercase_start,2,long_idx4,-4.830537117252996,-5.963262187929909,2.305266078780924,0.8101800566731838
4055,Qwen3-32B,libertarian_left,4bit,english,Ctx_2,question_first_idx4,lowercase_start,1,short_idx4,-4.910920951691322,-4.340650768360885,3.40538305997993,1.5832631917074231
4056,Qwen3-32B,libertarian_left,4bit,russian,Ctx_2,options_first_idx4,lowercase_start,1,long_idx4,-3.0068753365177576,-4.102370972824847,3.4994942881346693,1.2991783513135475
4057,Qwen3-32B,libertarian_left,4bit,german,Ctx_0,options_first_idx1,numeric,1,long_idx4,-7.1274610861184025,-6.271362359590021,1.647504940663623,0.6662757978857192
4058,Qwen3-32B,libertarian_left,4bit,portuguese,absent,question_first_idx2,uppercase_start,2,short_idx1,-6.395208715373722,-7.371004260431103,1.5506046256121138,0.5229198393307721
4059,Qwen3-32B,libertarian_left,4bit,portuguese,Ctx_3,options_first_idx4,lowercase_start,1,short_idx1,-5.39073820065846,-5.697438878307641,2.4167360734600454,1.0127065807781472
4060,Qwen3-32B,libertarian_left,4bit,portuguese,absent,options_first_idx1,numeric,0,long_idx3,-7.1635841207343285,-6.950019808244003,0.6921586744476153,0.4721599583538667
4061,Qwen3-32B,libertarian_left,4bit,english,absent,question_first_idx4,numeric,2,long_idx2,-4.848319656212511,-4.988904058582745,2.0145773183552675,0.9349363217688095
4062,Qwen3-32B,libertarian_left,4bit,czech,absent,options_first_idx0,numeric_zero_index,2,short_idx3,-2.8573150427190956,-8.207423212795367,1.3022394061051084,0.3035252174034656
4063,Qwen3-32B,libertarian_left,4bit,romanian,Ctx_1,options_first_idx2,lowercase_start,2,long_idx2,-2.7702966896896988,-4.151758961975079,1.6863312365171024,0.5983080946850908
4064,Qwen3-32B,libertarian_left,4bit,turkish,Ctx_0,options_first_idx3,numeric_zero_index,3,short_idx2,-6.0355746429334864,-5.801336319288101,1.8105563649997056,0.7246403692955705
4065,Qwen3-32B,libertarian_left,4bit,french,absent,question_first_idx3,numeric_zero_index,3,long_idx0,-7.767804668180306,-8.356218236108115,0.8395614296632119,0.37876404712791456
4066,Qwen3-32B,libertarian_left,4bit,italian,Ctx_3,question_first_idx3,uppercase_start,0,short_idx4,-6.310612401551254,-7.461361520924217,1.2261570756316604,0.4270800684646287
4067,Qwen3-32B,libertarian_left,4bit,english,absent,options_first_idx0,uppercase_start,0,long_idx2,-7.28576117914663,-7.549059052670759,1.1279314972885626,0.4988544129204932
4068,Qwen3-32B,libertarian_left,4bit,romanian,absent,question_first_idx0,numeric_zero_index,0,long_idx0,-4.803686179217459,-5.92240444258745,2.429943288210466,0.9562152018972643
4069,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_1,question_first_idx0,uppercase_start,1,short_idx1,-5.128622652138075,-4.3173785529695,1.2980120312564691,0.6373989891144728
4070,Qwen3-32B,libertarian_left,4bit,english,Ctx_4,options_first_idx2,numeric,0,short_idx4,-6.728850347843476,-7.530622772939525,1.316326246343095,0.46499102062802977
4071,Qwen3-32B,libertarian_left,4bit,turkish,Ctx_4,options_first_idx0,numeric,0,long_idx1,-1.0610143423858902,-4.287431557623008,2.4456066479965046,0.649429008252234
4072,Qwen3-32B,libertarian_left,4bit,turkish,absent,options_first_idx1,numeric_zero_index,3,long_idx3,-5.258288038119558,-4.795755337129151,2.1477422920426745,1.1416818330015965
4073,Qwen3-32B,libertarian_left,4bit,german,Ctx_0,options_first_idx3,lowercase_start,3,long_idx4,-0.9457211609409277,1.6785456482622765,1.3684424932008703,0.8413861913332091
4074,Qwen3-32B,libertarian_left,4bit,german,absent,question_first_idx1,numeric,2,short_idx2,-7.626495914700269,-8.411100359620212,0.7760948361896145,0.2003213238210074
4075,Qwen3-32B,libertarian_left,4bit,italian,absent,question_first_idx3,lowercase_start,3,short_idx1,-3.5129668444262117,-3.4543242998040053,2.1158810903121994,0.8999554681940637
4076,Qwen3-32B,libertarian_left,4bit,spanish,absent,question_first_idx2,uppercase_start,2,long_idx2,-3.033407338219996,-6.586323851464818,1.5299733786348124,0.5626473789237563
4077,Qwen3-32B,libertarian_left,4bit,turkish,Ctx_1,options_first_idx3,lowercase_start,2,short_idx1,-4.804902019337092,-6.474023997471426,1.9489612452537224,0.4850516142112527
4078,Qwen3-32B,libertarian_left,4bit,german,Ctx_0,options_first_idx0,numeric,3,long_idx0,-5.832762372835839,-6.470197498425844,1.9568263493693396,0.6217340797838506
4079,Qwen3-32B,libertarian_left,4bit,persian,absent,options_first_idx3,uppercase_start,2,short_idx0,-6.811439454330933,-6.478618395290553,1.3746477383776066,0.463131698931191
4080,Qwen3-32B,libertarian_left,4bit,russian,Ctx_3,options_first_idx1,lowercase_start,1,long_idx2,-4.97971489048291,-6.5792896652704025,2.140288360440428,0.640803760746788
4081,Qwen3-32B,libertarian_left,4bit,italian,absent,options_first_idx1,numeric_zero_index,2,short_idx2,-6.716277878453696,-8.280980925973811,1.1107411743043785,0.31076654375335133
4082,Qwen3-32B,libertarian_left,4bit,polish,Ctx_2,question_first_idx0,numeric_zero_index,1,short_idx0,-4.789602381934499,-6.55120505708808,1.7286012365543841,0.587392132658171
4083,Qwen3-32B,libertarian_left,4bit,russian,absent,question_first_idx4,uppercase_start,0,short_idx2,-1.2902556162612608,-0.019599369655260573,2.249062697382268,1.0910013996476084
4084,Qwen3-32B,libertarian_left,4bit,spanish,Ctx_0,options_first_idx3,lowercase_start,2,short_idx1,-5.288063416783712,-6.757101842226328,1.4307868291756178,0.3322701154431076
4085,Qwen3-32B,libertarian_left,4bit,bulgarian,absent,question_first_idx1,lowercase_start,2,long_idx3,-7.970907177138541,-8.798016579622502,0.40731689729407916,0.12531894176522737
4086,Qwen3-32B,libertarian_left,4bit,russian,absent,options_first_idx1,numeric_zero_index,0,long_idx3,-7.532886491502447,-7.2814239203966356,0.7935331872898084,0.3184826816051118
4087,Qwen3-32B,libertarian_left,4bit,slovene,absent,options_first_idx3,lowercase_start,3,short_idx0,0.3290477711373833,-0.9967991193350731,2.193554738117621,1.1236776232792614
4088,Qwen3-32B,libertarian_left,4bit,spanish,absent,options_first_idx0,numeric,3,short_idx0,-1.6145419588964254,-3.0704553303994224,3.924266197761213,1.5817271606534893
4089,Qwen3-32B,libertarian_left,4bit,bulgarian,Ctx_3,question_first_idx2,numeric_zero_index,2,short_idx4,-6.1414474960848375,-8.420990276346492,1.0006286806881524,0.21504212762995606
4090,Qwen3-32B,libertarian_left,4bit,czech,Ctx_4,options_first_idx0,uppercase_start,3,short_idx1,-4.292804242606406,-3.8551154177029368,2.400738574789102,1.0317280408377754
